EmployeeID,Vendor,start,end,count
152034758,铁道XXXX票务,2016-11-28,2016-12-02,3
152034781,北京XXXX租车,2016-09-08,2016-09-10,3
152034781,易宝XXXX50,2016-11-12,2016-11-14,3
152034781,易宝XXXX50,2016-12-03,2016-12-08,3
152034781,易宝XXXX50,2017-03-02,2017-03-04,3
152034703,中国XXXX道部,2017-03-26,2017-03-26,3
152034703,广西XXXX公司,2017-03-18,2017-03-25,3
152034654,中国XXXX铁路,2016-11-18,2016-11-20,3
152034654,中国XXXX铁路,2017-03-25,2017-04-01,3
152034672,北京XXXX公司,2016-12-04,2016-12-04,3
152034097,12XXXX06,2017-04-23,2017-04-23,3
152034097,金华XXXX业管,2017-03-05,2017-03-05,3
152034122,重庆XXXX公司,2016-11-05,2016-11-12,3
152034122,重庆XXXX公司,2016-12-17,2016-12-23,3
152034123,六安XXXX务大,2016-11-25,2016-11-26,3
152034495,上海XXXX公司,2016-10-18,2016-10-22,3
152034495,上海XXXX公司,2016-12-13,2016-12-19,3
152034495,上海XXXX公司,2017-01-18,2017-01-23,3
152034495,上海XXXX公司,2017-02-07,2017-02-13,3
152034495,上海XXXX公司,2017-02-15,2017-02-18,3
152034495,上海XXXX公司,2017-03-17,2017-03-22,3
152034495,南京XXXX公司,2016-12-10,2016-12-16,3
152034495,南京XXXX公司,2017-03-02,2017-03-07,3
200001369,赣州XXXX公司,2016-12-02,2016-12-04,3
200001369,赣州XXXX公司,2016-12-03,2016-12-10,3
200001373,乐行XXXX公司,2017-03-17,2017-03-19,3
200001373,云南XXXX股份,2016-10-14,2016-10-15,3
200001373,易到XXXX公司,2016-10-30,2016-10-30,3
200001373,遵义XXXX春餐,2016-11-18,2016-11-19,3
200001388,中国XXXX铁路,2017-01-07,2017-01-07,3
200001388,中国XXXX铁路,2017-04-22,2017-04-22,3
152034672,华联XXXX安贞,2017-02-12,2017-02-17,3
152034672,华联XXXX阜成,2016-10-26,2016-11-01,3
152034672,华联XXXX阜成,2016-11-09,2016-11-14,3
200001369,T XXXXey,2016-10-13,2016-10-13,3
200001369,T XXXXy,2016-10-12,2016-10-14,3
200001369,厦门XXXX公司,2017-03-24,2017-03-26,3
200001369,赣州XXXX公司,2016-11-01,2016-11-08,3
200001369,赣州XXXX公司,2016-11-18,2016-11-19,3
152033826,佛山XXXX酒店,2017-05-05,2017-05-05,3
152033862,中国XXXX铁路,2016-12-17,2016-12-17,3
152033891,辽宁XXXX公司,2016-11-19,2016-11-19,3
152034038,易宝XXXX50,2016-12-14,2016-12-16,3
152034038,易宝XXXX50,2017-02-09,2017-02-15,3
152034038,易宝XXXX50,2017-03-02,2017-03-09,3
152034038,易宝XXXX50,2017-03-09,2017-03-13,3
152034038,易宝XXXX50,2017-04-18,2017-04-23,3
200001392,杭州XXXX店有,2016-11-11,2016-11-11,3
200001392,杭州XXXX租车,2016-11-18,2016-11-20,3
200001392,杭州XXXX租车,2016-11-20,2016-11-26,3
200001392,杭州XXXX租车,2016-11-26,2016-12-03,3
200001392,铁道XXXX道部,2016-11-18,2016-11-19,3
200001392,铁道XXXX道部,2016-11-19,2016-11-26,3
152033745,中国XXXX路局,2017-04-23,2017-04-23,3
152033826,佛山XXXX车租,2016-11-22,2016-11-22,3
152034363,易宝XXXX50,2016-12-20,2016-12-27,3
152034363,易宝XXXX50,2017-02-22,2017-02-25,3
152034363,易宝XXXX50,2017-03-04,2017-03-08,3
152034363,易宝XXXX50,2017-03-21,2017-03-27,3
152034495,上海XXXX公司,2016-10-12,2016-10-18,3
200001388,北京XXXX汽车,2017-01-07,2017-01-07,3
200001388,济南XXXX公司,2017-04-20,2017-04-22,3
200001392,易宝XXXX50,2016-10-15,2016-10-21,3
152034123,汽车XXXX车站,2016-11-02,2016-11-05,3
152034164,铁道XXXX道部,2016-11-26,2016-11-26,3
152034359,中国XXXX铁路,2017-03-24,2017-03-25,3
152034363,中国XXXX铁路,2016-12-10,2016-12-11,3
152034363,商宴XXXX宴通,2016-11-02,2016-11-05,3
152034363,易宝XXXX50,2016-10-28,2016-10-31,3
152034363,易宝XXXX50,2016-11-30,2016-12-07,3
152034363,易宝XXXX50,2016-12-16,2016-12-22,3
152033633,易到XXXX易到,2016-10-14,2016-10-16,3
152033633,易宝XXXX50,2016-10-15,2016-10-15,3
152033637,微信XXXX:美,2016-11-11,2016-11-17,3
152033637,微信XXXX:美,2016-11-17,2016-11-22,3
152033637,微信XXXX大众,2017-02-24,2017-03-01,3
152033637,微信XXXX大众,2017-04-26,2017-04-28,3
152033722,易宝XXXX50,2016-12-08,2016-12-13,3
200001394,湖南XXXX集团,2016-12-21,2016-12-24,3
152033505,上海XXXX克咖,2017-03-01,2017-03-05,3
152033505,上海XXXX克咖,2017-04-18,2017-04-25,3
152033505,支付XXXX路总,2017-04-10,2017-04-11,3
152033505,易宝XXXX50,2016-12-16,2016-12-20,3
152033505,易宝XXXX50,2017-04-24,2017-04-30,3
152033505,滴滴XXXX公司,2016-10-07,2016-10-09,3
152033621,易宝XXXX50,2016-11-24,2016-11-29,3
152033633,成都XXXX酒店,2016-12-03,2016-12-03,3
200001394,湖南XXXX集团,2016-10-22,2016-10-28,3
152033381,铁道XXXX道部,2017-03-19,2017-03-26,3
152033505,上海XXXX克咖,2016-11-05,2016-11-09,3
152033505,上海XXXX克咖,2016-11-17,2016-11-21,3
152033505,上海XXXX克咖,2016-12-13,2016-12-17,3
152033505,上海XXXX克咖,2016-12-17,2016-12-22,3
152033505,上海XXXX克咖,2017-02-06,2017-02-13,3
152033505,上海XXXX克咖,2017-02-14,2017-02-16,3
152034038,易宝XXXX50,2017-04-23,2017-04-27,3
152034042,武汉XXXX租车,2017-03-18,2017-03-18,3
152034045,ShXXXXLa,2017-01-11,2017-01-13,3
152034070,湘潭XXXX金鼎,2016-12-13,2016-12-14,3
200001392,铁道XXXX道部,2016-12-02,2016-12-03,3
200001392,铁道XXXX道部,2016-12-17,2016-12-18,3
200001393,中国XXXX铁路,2016-12-11,2016-12-11,3
200001393,中国XXXX铁路,2016-12-29,2016-12-31,3
152033026,易宝XXXX50,2017-03-26,2017-04-01,3
152033026,易宝XXXX50,2017-04-01,2017-04-08,3
152033261,上海XXXX公司,2016-10-29,2016-11-05,3
152033261,上海XXXX公司,2016-12-10,2016-12-10,3
152033261,厦门XXXX汽车,2016-10-28,2016-10-29,3
152033261,滴滴XXXX公司,2017-03-11,2017-03-17,3
152033381,济南XXXX公司,2017-03-17,2017-03-19,3
152033381,济南XXXX公司,2017-03-19,2017-03-26,3
200001454,恒源XXXX酒店,2016-12-31,2016-12-31,3
200001454,支付XXXX路总,2016-12-19,2016-12-20,3
200001454,西安XXXX公司,2016-12-08,2016-12-11,3
200001454,西安XXXX公司,2016-12-11,2016-12-17,3
152033026,易宝XXXX50,2017-02-14,2017-02-21,3
152033026,易宝XXXX50,2017-02-17,2017-02-22,3
152033026,易宝XXXX50,2017-03-03,2017-03-06,3
152033026,易宝XXXX50,2017-03-23,2017-03-27,3
200001424,黑龙XXXX租车,2017-03-19,2017-03-26,3
200001432,上海XXXX克咖,2017-02-06,2017-02-13,3
200001432,上海XXXX克咖,2017-02-09,2017-02-14,3
200001444,中国XXXX公司,2016-12-03,2016-12-03,3
200001446,上海XXXX公司,2017-03-22,2017-03-24,3
200001446,姑苏XXXX饮店,2016-12-24,2016-12-24,3
200001446,泰州XXXX公司,2017-01-04,2017-01-11,3
200001446,泰州XXXX酒店,2016-12-12,2016-12-12,3
200001396,广州XXXX有限,2016-12-22,2016-12-22,3
200001398,易宝XXXX50,2016-12-27,2016-12-29,3
200001424,哈尔XXXX路局,2016-11-25,2016-11-27,3
200001424,黑龙XXXX租车,2016-10-22,2016-10-27,3
200001424,黑龙XXXX租车,2016-10-23,2016-10-30,3
200001424,黑龙XXXX租车,2016-10-27,2016-11-03,3
200001424,黑龙XXXX租车,2016-10-30,2016-11-06,3
200001424,黑龙XXXX租车,2017-03-17,2017-03-24,3
152032855,易宝XXXX50,2017-04-27,2017-04-30,3
152032856,中国XXXX铁路,2016-11-27,2016-11-27,3
152032914,支付XXXX路总,2017-04-14,2017-04-15,3
152032914,青岛XXXX出租,2017-04-13,2017-04-16,3
152032914,青岛XXXX出租,2017-04-16,2017-04-22,3
152033026,易宝XXXX50,2017-01-11,2017-01-17,3
152031695,北京XXXX公司,2017-02-05,2017-02-12,3
152031695,北京XXXX公司,2017-02-09,2017-02-13,3
152032600,上海XXXX(S,2017-03-01,2017-03-07,3
152032621,易宝XXXX50,2016-12-19,2016-12-22,3
152032621,易宝XXXX50,2017-01-14,2017-01-17,3
152032621,易宝XXXX50,2017-02-22,2017-03-01,3
152032621,易宝XXXX50,2017-03-09,2017-03-15,3
152032725,支付XXXX路总,2016-11-23,2016-11-30,3
152032725,支付XXXX路总,2016-11-30,2016-12-06,3
152032725,沈阳XXXX汽车,2016-12-17,2016-12-18,3
200001486,支付XXXX度信,2016-12-18,2016-12-24,3
200001489,宁波XXXX资开,2017-04-29,2017-04-29,3
200001489,支付XXXX路总,2017-04-26,2017-04-27,3
200001490,北京XXXX公司,2017-03-02,2017-03-07,3
200001494,支付XXXX扎斯,2016-11-09,2016-11-09,3
152032600,上海XXXX(S,2016-10-19,2016-10-26,3
152032600,上海XXXX(S,2016-11-04,2016-11-10,3
152032600,上海XXXX(S,2016-12-26,2016-12-29,3
152033381,铁道XXXX道部,2016-12-03,2016-12-03,3
152033381,铁道XXXX道部,2017-02-17,2017-02-18,3
200001454,西安XXXX公司,2016-12-22,2016-12-24,3
200001477,铁道XXXX票务,2016-12-06,2016-12-06,3
200001481,中国XXXX铁路,2016-10-23,2016-10-23,3
200001483,中国XXXX铁路,2017-03-04,2017-03-05,3
200001486,北京XXXX出租,2016-11-24,2016-11-27,3
200001486,支付XXXX度信,2016-12-08,2016-12-13,3
152031010,易宝XXXX50,2017-01-06,2017-01-13,3
152031010,易宝XXXX50,2017-02-09,2017-02-16,3
152031010,易宝XXXX50,2017-02-14,2017-02-21,3
152031010,易宝XXXX50,2017-03-05,2017-03-09,3
152031010,易宝XXXX50,2017-03-30,2017-04-06,3
152031010,江苏XXXX租车,2016-11-11,2016-11-11,3
152031695,北京XXXX公司,2016-09-28,2016-10-04,3
152031695,北京XXXX公司,2016-10-26,2016-10-31,3
200001538,济宁XXXX公司,2016-11-19,2016-11-20,3
200001538,济宁XXXX公司,2017-04-15,2017-04-18,3
200001547,上海XXXX公司,2016-11-20,2016-11-20,3
200001547,天津XXXX公司,2017-05-05,2017-05-11,3
200001547,天津XXXX发票,2016-11-18,2016-11-19,3
152031010,易宝XXXX50,2016-12-01,2016-12-07,3
152031010,易宝XXXX50,2016-12-06,2016-12-13,3
152031010,易宝XXXX50,2017-01-02,2017-01-06,3
152032536,神州XXXX专车,2016-12-24,2016-12-25,3
152032600,上海XXXX(S,2016-10-18,2016-10-20,3
200001499,中国XXXX铁路,2016-10-29,2016-10-29,3
200001499,易宝XXXX50,2016-10-17,2016-10-21,3
200001512,易宝XXXX50,2016-12-13,2016-12-20,3
200001533,华润XXXX彩城,2017-03-28,2017-03-30,3
200001538,中国XXXX铁路,2016-11-04,2016-11-06,3
200001538,中国XXXX铁路,2016-11-19,2016-11-20,3
152031695,北京XXXX公司,2017-02-22,2017-02-25,3
152031695,北京XXXX公司,2017-03-05,2017-03-08,3
152031695,北京XXXX公司,2017-03-08,2017-03-14,3
152031695,北京XXXX公司,2017-03-13,2017-03-16,3
152031830,武汉XXXX公司,2017-03-08,2017-03-08,3
152031830,铁道XXXX道部,2017-03-03,2017-03-04,3
152032536,中国XXXX公司,2016-12-03,2016-12-03,3
152032536,支付XXXX扎斯,2016-12-14,2016-12-16,3
152030328,滴滴XXXX滴滴,2017-03-19,2017-03-19,3
152030360,易宝XXXX50,2017-04-16,2017-04-23,3
152031010,北京XXXX公司,2016-10-29,2016-11-04,3
152031010,北京XXXX公司,2016-11-04,2016-11-10,3
152031010,北京XXXX公司,2016-11-10,2016-11-13,3
152031010,北京XXXX公司,2016-11-12,2016-11-18,3
152031010,北京XXXX公司,2016-11-13,2016-11-20,3
152031010,北京XXXX租车,2016-11-26,2016-12-02,3
200001555,北京XXXX出租,2017-04-17,2017-04-18,3
200001555,北京XXXX息技,2017-04-27,2017-05-02,3
200001555,易宝XXXX50,2016-11-25,2016-11-29,3
200001557,仪陇XXXX有限,2016-10-28,2016-11-03,3
200001557,仪陇XXXX有限,2016-11-30,2016-12-02,3
200001568,洛阳XXXX公司,2016-12-16,2016-12-17,3
200001568,郑州XXXX汽车,2016-10-16,2016-10-16,3
152030165,星巴XXXX界金,2017-03-02,2017-03-03,3
200001547,高铁XXXX高铁,2016-11-12,2016-11-18,3
200001547,高铁XXXX高铁,2016-11-20,2016-11-20,3
200001547,高铁XXXX高铁,2016-12-23,2016-12-24,3
200001548,中国XXXX铁路,2016-10-20,2016-10-22,3
200001551,易宝XXXX50,2016-10-23,2016-10-30,3
200001551,易宝XXXX50,2016-11-12,2016-11-18,3
200001551,易宝XXXX50,2016-11-17,2016-11-24,3
200001555,北京XXXX出租,2016-11-26,2016-11-27,3
152031695,北京XXXX公司,2016-11-06,2016-11-10,3
152031695,北京XXXX公司,2016-11-07,2016-11-14,3
152031695,北京XXXX公司,2016-11-10,2016-11-15,3
152031695,北京XXXX公司,2016-11-14,2016-11-18,3
152031695,北京XXXX公司,2016-12-03,2016-12-09,3
152031695,北京XXXX公司,2016-12-09,2016-12-13,3
152031695,北京XXXX公司,2016-12-30,2017-01-05,3
200001547,苏州XXXX租车,2016-11-11,2016-11-12,3
152029624,易宝XXXX50,2017-03-29,2017-04-05,3
152029908,中国XXXX铁路,2017-04-20,2017-04-23,3
152029908,易宝XXXX50,2016-12-25,2016-12-30,3
152029908,易宝XXXX50,2017-03-04,2017-03-09,3
152029908,星巴XXXX理（,2016-12-29,2017-01-03,3
152029908,星巴XXXX理（,2017-04-11,2017-04-17,3
152029917,支付XXXX元超,2017-04-08,2017-04-14,3
152030068,南通XXXX店有,2017-02-24,2017-02-25,3
152029624,易宝XXXX50,2016-12-30,2017-01-05,3
152029624,易宝XXXX50,2017-01-05,2017-01-11,3
152029624,易宝XXXX50,2017-01-09,2017-01-13,3
152029624,易宝XXXX50,2017-02-03,2017-02-10,3
152029624,易宝XXXX50,2017-02-10,2017-02-16,3
152029624,易宝XXXX50,2017-02-16,2017-02-23,3
152029624,易宝XXXX50,2017-03-01,2017-03-04,3
152029624,易宝XXXX50,2017-03-15,2017-03-17,3
200001568,铁道XXXX票务,2016-12-07,2016-12-13,3
200001569,支付XXXX路总,2017-04-07,2017-04-10,3
200001576,火车XXXX火车,2016-12-10,2016-12-10,3
200001580,caXXXXny,2016-12-02,2016-12-06,3
200001580,trXXXXny,2016-11-05,2016-11-05,3
200001580,xiXXXXon,2016-10-16,2016-10-20,3
200001582,黑龙XXXX发票,2016-10-30,2016-11-06,3
152029624,易宝XXXX50,2016-12-28,2017-01-04,3
152031010,北京XXXX租车,2017-01-08,2017-01-08,3
152031010,北京XXXX租车,2017-04-08,2017-04-13,3
152031010,北京XXXX租车,2017-04-26,2017-04-26,3
152030074,广州XXXX的士,2016-12-18,2016-12-18,3
152030074,柳州XXXX公司,2016-12-09,2016-12-11,3
152030074,津汽XXXX汽车,2016-12-03,2016-12-04,3
152030074,高铁XXXX高铁,2016-12-11,2016-12-11,3
200001568,郑州XXXX汽车,2017-03-19,2017-03-19,3
152029624,易宝XXXX50,2016-11-16,2016-11-22,3
152029624,易宝XXXX50,2016-11-21,2016-11-25,3
152029624,易宝XXXX50,2016-11-25,2016-12-02,3
152029624,易宝XXXX50,2016-12-06,2016-12-08,3
152029624,易宝XXXX50,2016-12-07,2016-12-14,3
152029624,易宝XXXX50,2016-12-08,2016-12-15,3
152029624,易宝XXXX50,2016-12-16,2016-12-20,3
152028774,上海XXXX克咖,2017-03-10,2017-03-16,3
152029086,中国XXXX铁路,2016-10-13,2016-10-15,3
152029086,中国XXXX铁路,2016-11-19,2016-11-20,3
152029086,中国XXXX铁路,2016-12-02,2016-12-03,3
152029086,滴滴XXXX公司,2016-12-02,2016-12-03,3
152029433,StXXXXks,2017-03-11,2017-03-16,3
152029433,StXXXXks,2017-03-12,2017-03-19,3
152029624,北京XXXX息技,2017-04-24,2017-04-29,3
152029624,北京XXXX息技,2017-04-26,2017-05-02,3
200001605,陕西XXXX公司,2016-10-16,2016-10-16,3
200001607,易宝XXXX50,2017-01-03,2017-01-10,3
200001607,易宝XXXX50,2017-03-02,2017-03-09,3
200001607,易宝XXXX50,2017-03-08,2017-03-10,3
152028798,出租XXXX公司,2016-10-30,2016-11-05,3
152028885,中国XXXX铁路,2016-09-02,2016-09-03,3
152029009,中国XXXX铁路,2016-10-14,2016-10-14,3
152029009,支付XXXX路总,2016-11-14,2016-11-17,3
152030068,南通XXXX精福,2016-09-11,2016-09-17,3
152030068,南通XXXX精福,2016-09-17,2016-09-20,3
200001582,黑龙XXXX发票,2016-11-26,2016-11-27,3
200001582,黑龙XXXX发票,2017-03-03,2017-03-04,3
200001582,黑龙XXXX发票,2017-04-21,2017-04-27,3
200001589,沈阳XXXX租车,2016-12-16,2016-12-17,3
200001589,赛罕XXXX酒店,2016-12-14,2016-12-20,3
200001605,中国XXXX铁路,2016-10-16,2016-10-16,3
152028690,华联XXXX阜成,2016-11-25,2016-12-01,3
152028690,华联XXXX阜成,2017-03-02,2017-03-08,3
152028702,中国XXXX路局,2016-10-27,2016-10-30,3
152028702,易宝XXXX50,2016-12-13,2016-12-16,3
152028716,中国XXXX铁路,2016-12-23,2016-12-24,3
152028716,中国XXXX铁路,2017-03-04,2017-03-04,3
152028716,中国XXXX铁路,2017-03-23,2017-03-29,3
152028716,神州XXXX专车,2017-03-23,2017-03-29,3
200001636,易宝XXXX50,2017-01-09,2017-01-13,3
200001636,易宝XXXX50,2017-03-29,2017-04-04,3
200001638,易宝XXXX50,2017-04-20,2017-04-25,3
200001639,中国XXXX铁路,2017-03-17,2017-03-19,3
200001639,广东XXXX公司,2016-11-05,2016-11-06,3
152028689,中国XXXX路局,2016-11-01,2016-11-01,3
152028689,神州XXXX公司,2016-10-29,2016-10-29,3
152028690,华联XXXX阜成,2016-11-22,2016-11-29,3
200001625,易宝XXXX50,2017-03-21,2017-03-28,3
200001625,易宝XXXX50,2017-03-27,2017-03-30,3
200001625,易宝XXXX50,2017-04-18,2017-04-25,3
200001629,武汉XXXX饮管,2017-01-03,2017-01-09,3
200001629,武汉XXXX饮管,2017-01-09,2017-01-14,3
200001636,易宝XXXX50,2016-11-28,2016-12-03,3
200001636,易宝XXXX50,2016-12-01,2016-12-07,3
200001636,易宝XXXX50,2016-12-03,2016-12-10,3
152028774,上海XXXX克咖,2017-03-14,2017-03-18,3
152028774,上海XXXX克咖,2017-03-25,2017-03-30,3
152028774,上海XXXX克咖,2017-04-06,2017-04-12,3
152028774,上海XXXX克咖,2017-04-24,2017-04-28,3
152028774,铁道XXXX票务,2016-11-07,2016-11-07,3
152028774,（特XXXX华程,2017-03-31,2017-04-05,3
152028798,出租XXXX公司,2016-10-16,2016-10-16,3
200001625,易宝XXXX50,2017-01-10,2017-01-16,3
152028553,中国XXXX铁路,2016-11-19,2016-11-20,3
152028556,徐州XXXX管理,2017-02-25,2017-03-01,3
152028563,神州XXXX建）,2017-02-18,2017-02-19,3
152028648,中国XXXX铁路,2016-10-23,2016-10-23,3
152028531,上海XXXX克咖,2016-12-07,2016-12-12,3
152028531,上海XXXX克咖,2016-12-08,2016-12-15,3
152028531,上海XXXX克咖,2016-12-12,2016-12-16,3
152028531,上海XXXX克咖,2016-12-22,2016-12-27,3
200001644,中山XXXX租车,2016-11-11,2016-11-11,3
200001644,国旅XXXX租车,2016-11-11,2016-11-13,3
200001644,广州XXXX租车,2016-11-05,2016-11-05,3
152028531,上海XXXX克咖,2017-04-12,2017-04-14,3
152028531,中国XXXX铁路,2016-11-19,2016-11-26,3
152028531,中国XXXX铁路,2016-11-27,2016-12-03,3
152028546,上海XXXX克咖,2016-12-22,2016-12-26,3
152028546,扬州XXXX汽车,2016-12-08,2016-12-08,3
152028678,中国XXXX高铁,2016-11-20,2016-11-21,3
152028678,辽宁XXXX汽车,2016-11-20,2016-11-20,3
200001639,广州XXXX公司,2016-11-06,2016-11-12,3
200001639,广州XXXX公司,2016-11-11,2016-11-14,3
200001639,广州XXXX公司,2017-04-14,2017-04-14,3
200001639,深圳XXXX公司,2016-12-10,2016-12-11,3
200001640,出租XXXX租车,2016-10-27,2016-10-31,3
200001644,中国XXXX铁路,2016-12-10,2016-12-10,3
152028774,上海XXXX克咖,2016-11-01,2016-11-05,3
152028774,上海XXXX克咖,2016-11-25,2016-12-01,3
152028774,上海XXXX克咖,2016-11-29,2016-12-06,3
152028774,上海XXXX克咖,2017-01-24,2017-01-26,3
152028774,上海XXXX克咖,2017-02-06,2017-02-13,3
152028774,上海XXXX克咖,2017-02-25,2017-03-01,3
152028648,易到XXXX司),2016-10-22,2016-10-22,3
152028648,神州XXXX州),2016-10-23,2016-10-23,3
152028531,上海XXXX克咖,2016-11-18,2016-11-24,3
152028531,上海XXXX克咖,2016-11-29,2016-12-01,3
152028531,上海XXXX克咖,2016-11-30,2016-12-07,3
152028531,上海XXXX克咖,2016-12-01,2016-12-08,3
200001655,上海XXXX克咖,2016-11-26,2016-11-29,3
200001655,上海XXXX克咖,2016-12-20,2016-12-27,3
200001655,上海XXXX克咖,2016-12-31,2017-01-03,3
200001655,上海XXXX克咖,2017-02-14,2017-02-21,3
152028299,火车XXXX火车,2016-12-16,2016-12-16,3
152028489,上海XXXX有限,2017-03-18,2017-03-18,3
152028489,易宝XXXX50,2016-11-23,2016-11-26,3
152028489,易宝XXXX50,2016-12-11,2016-12-17,3
152028489,易宝XXXX50,2016-12-15,2016-12-22,3
152028489,易宝XXXX50,2016-12-17,2016-12-24,3
152028489,易宝XXXX50,2016-12-28,2016-12-30,3
152028531,上海XXXX克咖,2016-11-16,2016-11-19,3
152028531,上海XXXX克咖,2017-03-30,2017-04-06,3
200001644,广州XXXX租车,2016-12-10,2016-12-11,3
200001644,江门XXXX租车,2016-11-05,2016-11-05,3
200001648,苏州XXXX公司,2016-10-30,2016-11-05,3
200001648,苏州XXXX酒店,2016-10-30,2016-10-30,3
200001650,广州XXXX公司,2016-10-21,2016-10-22,3
200001655,上海XXXX克咖,2016-10-12,2016-10-19,3
200001655,上海XXXX克咖,2016-10-17,2016-10-24,3
152028531,上海XXXX克咖,2017-01-13,2017-01-16,3
152028531,上海XXXX克咖,2017-01-15,2017-01-22,3
152028531,上海XXXX克咖,2017-02-13,2017-02-18,3
152028531,上海XXXX克咖,2017-02-22,2017-02-28,3
152028531,上海XXXX克咖,2017-03-15,2017-03-21,3
152028531,上海XXXX克咖,2017-03-18,2017-03-25,3
152028531,上海XXXX克咖,2017-03-21,2017-03-27,3
152028531,上海XXXX克咖,2017-03-27,2017-03-31,3
152027923,支付XXXX路总,2016-11-07,2016-11-09,3
152027923,支付XXXX路总,2016-11-09,2016-11-15,3
152027923,滴滴XXXX公司,2016-12-23,2016-12-24,3
152028299,支付XXXX度信,2016-12-20,2016-12-26,3
152028299,支付XXXX路总,2016-12-06,2016-12-13,3
200001671,支付XXXX路总,2016-11-29,2016-12-02,3
200001690,12XXXX06,2016-11-26,2016-11-27,3
200001690,12XXXX06,2017-04-16,2017-04-23,3
152027923,上海XXXX克咖,2017-03-01,2017-03-08,3
152027923,上海XXXX克咖,2017-03-07,2017-03-14,3
152027923,上海XXXX克咖,2017-03-22,2017-03-26,3
152027923,上海XXXX克咖,2017-04-10,2017-04-16,3
152027923,上海XXXX克咖,2017-04-15,2017-04-18,3
152027923,上海XXXX克咖,2017-04-18,2017-04-25,3
152027923,上海XXXX公司,2016-12-16,2016-12-16,3
152027923,支付XXXX路总,2016-10-31,2016-11-07,3
200001671,中国XXXX铁路,2017-04-07,2017-04-07,3
200001671,中国XXXX铁路,2017-05-12,2017-05-13,3
152027923,上海XXXX克咖,2016-11-02,2016-11-07,3
152027923,上海XXXX克咖,2016-11-22,2016-11-26,3
152027923,上海XXXX克咖,2016-12-05,2016-12-08,3
152027923,上海XXXX克咖,2016-12-08,2016-12-14,3
152027923,上海XXXX克咖,2016-12-16,2016-12-21,3
152027923,上海XXXX克咖,2016-12-27,2016-12-29,3
200001655,中国XXXX铁路,2016-11-11,2016-11-12,3
200001655,中国XXXX铁路,2016-12-10,2016-12-10,3
200001669,易宝XXXX50,2016-11-17,2016-11-23,3
200001669,易宝XXXX50,2016-12-03,2016-12-04,3
200001669,易宝XXXX50,2016-12-12,2016-12-18,3
200001669,易宝XXXX50,2017-02-11,2017-02-18,3
200001669,易宝XXXX50,2017-04-23,2017-04-28,3
200001671,中国XXXX铁路,2016-12-03,2016-12-04,3
152027923,上海XXXX克咖,2016-10-19,2016-10-24,3
152027923,上海XXXX克咖,2016-10-24,2016-10-31,3
152027343,广州XXXX酒店,2017-03-23,2017-03-23,3
152027343,渝城XXXX味都,2016-12-09,2016-12-15,3
152027343,餐厅XXXX餐厅,2016-11-04,2016-11-10,3
152027396,中国XXXX铁路,2016-10-23,2016-10-23,3
152027396,中国XXXX铁路,2016-11-12,2016-11-13,3
152027396,中国XXXX铁路,2016-12-18,2016-12-18,3
152027425,易宝XXXX50,2017-02-27,2017-03-04,3
152027425,易宝XXXX50,2017-03-13,2017-03-17,3
152027425,易宝XXXX50,2017-03-16,2017-03-21,3
152027425,易宝XXXX50,2017-03-17,2017-03-24,3
152027425,易宝XXXX50,2017-04-07,2017-04-14,3
152027425,星巴XXXX限公,2017-02-04,2017-02-10,3
152027425,星巴XXXX限公,2017-02-07,2017-02-13,3
152027476,高铁XXXX高铁,2017-02-18,2017-02-19,3
152027425,易宝XXXX50,2016-12-19,2016-12-26,3
152027425,易宝XXXX50,2016-12-20,2016-12-27,3
152027425,易宝XXXX50,2016-12-30,2017-01-04,3
152027425,易宝XXXX50,2017-01-11,2017-01-17,3
152027425,易宝XXXX50,2017-02-10,2017-02-14,3
152027425,易宝XXXX50,2017-02-11,2017-02-18,3
152027425,易宝XXXX50,2017-02-18,2017-02-21,3
152027425,易宝XXXX50,2017-02-20,2017-02-27,3
200001690,星巴XXXX巴克,2017-01-13,2017-01-17,3
200001690,神州XXXX专车,2016-12-01,2016-12-01,3
200001690,神州XXXX神州,2017-04-25,2017-04-25,3
200001691,支付XXXX路总,2016-11-22,2016-11-25,3
200001693,中国XXXX公司,2016-10-20,2016-10-23,3
200001693,中国XXXX公司,2016-11-10,2016-11-13,3
200001697,沈阳XXXX公司,2016-10-16,2016-10-21,3
152027425,易宝XXXX50,2016-12-07,2016-12-12,3
152026968,上海XXXX克咖,2017-03-28,2017-04-03,3
152026968,上海XXXX克咖,2017-04-15,2017-04-19,3
152026968,上海XXXX克咖,2017-04-19,2017-04-25,3
152026968,上海XXXX克咖,2016-12-12,2016-12-16,3
152026968,上海XXXX克咖,2016-12-16,2016-12-21,3
152026968,上海XXXX克咖,2016-12-20,2016-12-26,3
152026968,上海XXXX克咖,2016-12-21,2016-12-28,3
152026968,上海XXXX克咖,2016-12-28,2016-12-31,3
200001697,沈阳XXXX公司,2016-12-02,2016-12-04,3
200001697,沈阳XXXX公司,2016-12-24,2016-12-25,3
200001697,神州XXXX专车,2016-10-29,2016-10-30,3
200001698,中国XXXX铁路,2016-11-05,2016-11-05,3
200001705,上海XXXX克咖,2017-03-20,2017-03-27,3
200001734,呼和XXXX公司,2016-11-29,2016-12-05,3
152026968,上海XXXX克咖,2017-03-13,2017-03-14,3
152026968,上海XXXX克咖,2017-03-26,2017-04-01,3
152027208,铁道XXXX票务,2016-10-15,2016-10-20,3
