EmployeeID,Vendor,TxnDate,ExpenseType,Txn_Amt,count
85999122,柳州XXXX公司,2017-03-25,HCP Taxi,100.0,2
85999128,大巴XXXX大巴,2016-09-11,HCP Car Service,93.0,2
85999128,火车XXXX火车,2016-09-10,HCP Train,50.5,2
85999128,火车XXXX火车,2016-09-10,HCP Train,369.5,2
85999129,青岛XXXX商业,2016-12-28,HCP Education/Patient Related Items,500.0,2
85458127,高铁XXXX高铁,2017-05-06,HCP Train,3416.0,2
85457346,中国XXXX铁路,2016-12-07,HCP Train,184.5,2
85457346,中国XXXX铁路,2016-12-08,HCP Train,94.5,2
85454324,铁道XXXX道部,2017-03-30,HCP Train,147.0,2
85455148,中国XXXX总局,2017-03-18,HCP Train,89.5,2
92011778,中国XXXX铁路,2016-12-08,HCP Train,219.5,2
92011778,中国XXXX铁路,2016-12-24,HCP Train,99.5,2
92011778,中国XXXX铁路,2017-03-25,HCP Train,459.0,2
85999122,支付XXXX路总,2017-03-22,HCP Train,62.0,2
152007187,宜昌XXXX东站,2016-11-05,HCP Train,381.5,2
152007187,宜昌XXXX东站,2016-11-06,HCP Train,381.5,2
152007187,荆州XXXX车站,2016-11-05,HCP Train,350.5,2
152007187,荆州XXXX车站,2016-11-06,HCP Train,350.5,2
85455314,江西XXXX客运,2016-10-30,HCP Taxi,300.0,2
85455317,中国XXXX公司,2016-11-09,HCP Train,212.0,2
85455317,绍兴XXXX巷店,2016-10-19,HCP Meal - Lunch,80.0,2
85456834,中国XXXX铁路,2016-10-19,HCP Train,123.0,2
